25931.0779199999	25944.4979999993	4025.20643999997	4038.63632000001
26055.6141999985	25902.5804399983	4184.9721199999	4031.93167999988
26166.393520001	25848.0263999996	4338.96711999992	4020.6004799999
26476.1353999996	25720.2019199983	4769.71875999986	4013.79871999991
27026.7213200003	25439.1684399994	5514.03487999999	3926.49251999996
28186.9062000002	24947.7917999999	7059.35796000008	3820.24211999998
31497.4799600019	23482.7639599999	11534.46112	3519.75396000001
36984.6656000013	21012.6132000003	18964.0290800002	2991.95627999995
